Symbol,Entry Date,Exit Date,Entry Price,Exit Price,Stock PnL,Option PnL,Total PnL,Return,Reason
CMG,2020-07-15,2020-08-04,1133.65,1164.57,6802.399999999966,-483.2117362317638,6319.188263768202,0.025337258428199345,Signal Exit
ORLY,2020-07-30,2020-08-05,480.52,468.53,-6234.800000000005,2388.1235509355206,-3846.676449064484,-0.015394686401688572,Signal Exit
ILMN,2020-08-04,2020-08-05,393.68,400.74,4483.100000000001,-1476.2043370661374,3006.8956629338636,0.012028217741632211,Signal Exit
BDX,2020-07-31,2020-08-06,281.34,259.61,-19296.239999999965,3932.5916243461697,-15363.648375653796,-0.06149643075438602,Signal Exit
CMG,2020-08-05,2020-08-06,1170.24,1186.8,3527.2799999999884,-1103.0431432255843,2424.2368567744043,0.009725691904033827,Signal Exit
EQIX,2020-07-24,2020-08-07,737.39,791.7,18411.09000000002,-6415.250706729936,11995.839293270083,0.04798811567463063,Signal Exit
COST,2020-07-31,2020-08-07,325.53,340.91,11796.460000000041,-3837.8886974361067,7958.571302563934,0.03187489254836666,Signal Exit
ALGN,2020-06-05,2020-08-10,288.21,302.905,12740.564999999993,284.35589608628084,13024.920896086274,0.05212510604106345,Signal Exit
AMZN,2020-06-30,2020-08-10,2758.82,3148.16,35040.59999999997,-1292.011870465908,33748.58812953406,0.13592199293552257,Signal Exit
IDXX,2020-06-30,2020-08-10,330.16,377.19,35601.70999999998,1141.344595645866,36743.054595645845,0.14701272332811471,Signal Exit
TMO,2020-07-06,2020-08-10,382.27,410.16,18212.170000000027,2397.552547062031,20609.722547062058,0.08256362400885585,Signal Exit
SHW,2020-07-24,2020-08-10,620.02,651.25,12585.690000000008,-2166.6098278739905,10419.080172126018,0.04169832739777152,Signal Exit
BIIB,2020-08-07,2020-08-10,305.71,300.26,-4452.6499999999905,1646.3598575358553,-2806.290142464135,-0.011235718999714954,Signal Exit
GWW,2020-07-16,2020-08-12,333.32,355.81,16867.500000000007,-2226.181251981277,14641.31874801873,0.058567617696782794,Signal Exit
AMZN,2020-08-12,2020-08-13,3162.24,3161.02,-96.3799999999842,168.92486520256864,72.54486520258445,0.0002903920742714364,Signal Exit
TMO,2020-08-11,2020-08-14,407.24,413.76,3996.759999999989,-975.5148211953198,3021.245178804669,0.012102499325041661,Signal Exit
IDXX,2020-08-12,2020-08-14,384.83,379.4,-3524.0700000000043,1291.6354712370387,-2232.434528762966,-0.008938509653344884,Signal Exit
GWW,2020-08-13,2020-08-14,352.07,351.38,-489.8999999999984,293.469439633387,-196.43056036661136,-0.0007858174825453299,Signal Exit
ROP,2020-08-12,2020-08-17,446.7,440.97,-3203.0699999999783,1591.1087307773892,-1611.9612692225892,-0.006455454766969661,Signal Exit
APD,2020-07-14,2020-08-18,280.99,286.35,4765.040000000012,1228.3897559437112,5993.429755943723,0.023992902789128967,Signal Exit
LRCX,2020-06-29,2020-08-19,308.46,372.19,51621.30000000002,2103.3787930216076,53724.67879302162,0.2150254942034689,Signal Exit
NEE,2020-07-23,2020-08-19,280.97,282.34,1217.9299999999535,2879.767010280407,4097.697010280361,0.016405071608869854,Signal Exit
HD,2020-08-17,2020-08-20,288.24,280.68,-6554.520000000002,2117.0442341039175,-4437.475765896084,-0.01775671596036401,Signal Exit
IDXX,2020-08-17,2020-08-20,384.39,383.33,-689.0000000000015,630.4341216365323,-58.56587836346921,-0.0002344008723650828,Signal Exit
LMT,2020-08-20,2020-08-21,387.88,389.57,1088.3599999999985,-221.68445519296148,866.6755448070371,0.0034695510970249375,Signal Exit
GWW,2020-08-19,2020-08-24,350.83,349.16,-1189.0399999999709,1055.1012732010254,-133.93872679894548,-0.0005362032589127545,Signal Exit
IDXX,2020-08-21,2020-08-24,383.46,380.62,-1848.8399999999838,968.0518792259029,-880.7881207740809,-0.0035283397069999665,Signal Exit
CMG,2020-08-21,2020-08-24,1253.24,1241.75,-2286.510000000002,1089.2834007881133,-1197.2265992118887,-0.004800528283801507,Signal Exit
TMO,2020-08-21,2020-08-24,428.57,419.76,-5136.230000000001,1806.8306782722955,-3329.3993217277057,-0.013325256111113246,Signal Exit
CHTR,2020-08-04,2020-08-25,600.01,609.75,4051.840000000004,1100.1517633339963,5151.991763334,0.020640648630751986,Signal Exit
HD,2020-08-21,2020-08-25,283.23,286.13,2557.79999999998,-287.20107245228905,2270.5989275476913,0.009089345059849723,Signal Exit
CHTR,2020-08-26,2020-08-27,614.56,614.29,-109.61999999999261,172.9858032156634,63.36580321567078,0.0002539595921230632,Signal Exit
SHW,2020-08-11,2020-08-28,652.4,675.91,9004.329999999996,384.44124215356317,9388.77124215356,0.03757474407471413,Signal Exit
IDXX,2020-08-25,2020-08-28,383.93,383.98,32.5500000000074,408.70216189640024,441.25216189640764,0.0017654434409962792,Signal Exit
HD,2020-08-26,2020-08-28,291.93,286.29,-4827.839999999988,1616.3298204189805,-3211.510179581008,-0.012851588492044276,Signal Exit
EQIX,2020-08-26,2020-08-28,782.0,787.02,1601.3799999999942,-253.1591274349233,1348.220872565071,0.005404600664500922,Signal Exit
ISRG,2020-07-16,2020-08-31,604.25,730.84,52281.67000000001,-3705.1289837448385,48576.54101625517,0.1946524507749493,Signal Exit
AAPL,2020-07-27,2020-08-31,379.24,129.04,-164881.80000000002,5822.776868009485,-159059.02313199054,-0.6364418923782816,Signal Exit
AMZN,2020-08-26,2020-08-31,3441.85,3450.96,655.9200000000092,496.5945955236366,1152.5145955236458,0.004650739329154564,Signal Exit
ANSS,2020-08-26,2020-08-31,331.48,339.01,5677.619999999979,-1319.5707986326508,4358.049201367328,0.017436666171742454,Signal Exit
NOC,2020-08-20,2020-09-02,336.67,348.36,8673.979999999998,-1126.4224317443786,7547.557568255619,0.030213296311958876,Signal Exit
MTD,2020-07-23,2020-09-03,885.37,962.99,21888.84,209.8068245269061,22098.646824526906,0.088509883813158,Signal Exit
ISRG,2020-09-01,2020-09-03,741.57,741.61,13.47999999998774,273.41888087838424,286.898880878372,0.0011480129869560645,Signal Exit
CTAS,2020-07-23,2020-09-04,303.01,331.11,23182.50000000002,228.90797598656292,23411.40797598658,0.0936519065816873,Signal Exit
MA,2020-08-20,2020-09-04,337.32,335.01,-1711.7100000000016,2638.131903337463,926.4219033374613,0.003706367805969597,Signal Exit
NFLX,2020-09-01,2020-09-04,556.55,516.05,-18184.5,3710.2963900153445,-14474.203609984655,-0.057922080051256986,Signal Exit
ANSS,2020-09-01,2020-09-04,343.89,321.21,-16465.680000000004,3560.962963438836,-12904.717036561167,-0.05168830828712993,Signal Exit
SHW,2020-09-01,2020-09-04,686.04,679.62,-2336.879999999985,1103.6829987157976,-1233.1970012841875,-0.004938347399104767,Signal Exit
AMZN,2020-09-01,2020-09-04,3499.12,3294.62,-14519.5,3354.2600140331006,-11165.239985966899,-0.044941842866435384,Signal Exit
NOC,2020-09-03,2020-09-04,342.23,339.03,-2336.000000000033,842.8621456667629,-1493.1378543332703,-0.005976665754038161,Signal Exit
ADBE,2020-08-26,2020-09-08,528.49,462.13,-31388.280000000006,4350.595815770805,-27037.6841842292,-0.10816121972233228,Signal Exit
MTD,2020-09-04,2020-09-08,949.26,947.62,-431.3199999999964,692.6377777501511,261.31777775015473,0.0010467139852950685,Signal Exit
NOC,2020-09-08,2020-09-09,334.56,339.41,3622.950000000017,-1139.0834135073599,2483.866586492657,0.009938793058783264,Signal Exit
CTAS,2020-09-09,2020-09-10,325.93,317.48,-6481.149999999991,1880.3033228080901,-4600.846677191901,-0.01840424729137095,Signal Exit
INTU,2020-08-25,2020-09-11,336.42,315.0,-15915.060000000012,2604.5670724659394,-13310.492927534073,-0.053250479006662396,Signal Exit
ADBE,2020-09-09,2020-09-11,479.46,471.35,-4225.309999999978,1469.4912059521746,-2755.818794047803,-0.011032160036598286,Signal Exit
MA,2020-09-09,2020-09-11,339.64,330.15,-6984.640000000007,2097.0376123735364,-4887.60238762647,-0.019552361658293844,Signal Exit
CHTR,2020-09-09,2020-09-11,613.28,601.52,-4786.319999999996,1605.8715343483223,-3180.448465651674,-0.012741928147788706,Signal Exit
ALGN,2020-09-10,2020-09-11,327.95,317.66,-7840.979999999972,2165.0957352521095,-5675.884264747863,-0.02271281297180914,Signal Exit
CMG,2020-08-25,2020-09-14,1269.65,1267.19,-482.16000000000713,3072.2176831817224,2590.057683181715,0.010408049475235884,Signal Exit
MTD,2020-09-09,2020-09-14,975.82,978.99,811.5199999999895,452.85535139129206,1264.3753513912816,0.005061349650931722,Signal Exit
SHW,2020-09-09,2020-09-16,694.43,715.12,7448.40000000002,-1727.4988101907388,5720.901189809281,0.022884080748116688,Signal Exit
CMG,2020-09-15,2020-09-16,1277.36,1265.87,-2240.550000000002,815.2883046181205,-1425.2616953818815,-0.005721984667824028,Signal Exit
ADBE,2020-09-15,2020-09-16,497.67,476.0,-10878.340000000007,2711.909179867719,-8166.430820132288,-0.03268790660146517,Signal Exit
ALGN,2020-09-15,2020-09-18,335.24,320.97,-10631.149999999987,2851.3431482746146,-7779.806851725372,-0.031149903832195434,Signal Exit
SHW,2020-09-17,2020-09-18,712.55,695.49,-5970.999999999981,1765.6146945549565,-4205.385305445025,-0.016862517138426476,Signal Exit
CTAS,2020-09-17,2020-09-18,325.01,318.27,-5183.060000000007,1583.4257388941335,-3599.6342611058735,-0.014402414750570938,Signal Exit
TDG,2020-08-17,2020-09-23,489.97,479.28,-5451.900000000028,4198.694952639189,-1253.2050473608388,-0.005015133168860833,Signal Exit
MA,2020-09-22,2020-09-23,335.31,324.53,-8031.100000000022,2202.664750374211,-5828.435249625811,-0.023331851181390237,Signal Exit
MTD,2020-09-21,2020-09-24,974.5,960.26,-3645.4400000000023,1447.1693122737124,-2198.27068772629,-0.00881169304661962,Signal Exit
MCO,2020-09-22,2020-09-25,279.13,280.49,1217.200000000012,24.533548418935993,1241.733548418948,0.004970486103045028,Signal Exit
ANSS,2020-09-22,2020-09-25,315.44,312.16,-2597.7599999999784,1174.696930537807,-1423.0630694621714,-0.005696160299506971,Signal Exit
SPGI,2020-09-22,2020-09-25,350.17,352.85,1910.840000000005,-212.10876226172064,1698.7312377382843,0.0068038731327423945,Signal Exit
NFLX,2020-09-23,2020-09-25,470.61,482.88,6515.36999999999,-2165.992392290658,4349.377607709332,0.01740489637266203,Signal Exit
APD,2020-09-21,2020-09-28,290.78,292.67,1623.510000000037,496.71610247055514,2120.226102470592,0.008488373499492042,Signal Exit
CMG,2020-09-21,2020-09-30,1206.52,1243.71,7698.330000000011,-1475.6441260674328,6222.685873932578,0.024915695069400615,Signal Exit
CHTR,2020-09-21,2020-09-30,614.34,624.34,4060.0,-14.496486485136415,4045.5035135148637,0.0162195109682964,Signal Exit
MA,2020-09-24,2020-09-30,328.21,338.17,7579.560000000028,-1963.3815302182277,5616.1784697818,0.022485597602756736,Signal Exit
NFLX,2020-09-29,2020-09-30,493.48,500.03,3314.299999999977,-1021.5032981115484,2292.7967018884287,0.009182173094017244,Signal Exit
APD,2020-09-29,2020-10-01,293.86,294.67,688.5000000000019,55.01521382643162,743.5152138264335,0.002976668416838885,Signal Exit
ADBE,2020-09-21,2020-10-02,475.64,478.99,1758.7500000000118,1100.5428583351134,2859.292858335125,0.011450408105110006,Signal Exit
SHW,2020-09-21,2020-10-02,682.83,688.98,2250.8999999999915,948.4534037790845,3199.353403779076,0.012801726260658994,Signal Exit
TMO,2020-09-21,2020-10-02,425.47,435.06,5629.329999999985,-243.73137485264687,5385.598625147339,0.02156388161478559,Signal Exit
CTAS,2020-09-21,2020-10-02,316.59,335.05,14564.940000000028,-4607.6355702514165,9957.304429748612,0.03986278058573642,Signal Exit
INTU,2020-09-22,2020-10-02,317.28,321.89,3628.0700000000106,315.0879628530426,3943.157962853053,0.01579162222463467,Signal Exit
COST,2020-09-23,2020-10-02,344.63,355.01,7525.499999999996,-1399.0131259205018,6126.486874079495,0.024519997454859613,Signal Exit
NFLX,2020-10-01,2020-10-02,527.51,503.06,-11564.849999999995,2818.211094259436,-8746.63890574056,-0.03505495063604922,Signal Exit
ANSS,2020-10-01,2020-10-02,334.8,321.58,-9862.12000000002,2541.8277771262738,-7320.292222873747,-0.029309211945484425,Signal Exit
MCO,2020-10-01,2020-10-02,293.5,293.96,391.4599999999826,10.967512870075211,402.4275128700578,0.0016112020245549691,Signal Exit
CHTR,2020-10-01,2020-10-02,635.11,620.23,-5847.839999999998,1737.956281682626,-4109.883718317373,-0.016465997047805075,Signal Exit
SBAC,2020-09-22,2020-10-05,313.2,321.93,6966.5400000000145,-388.99224802302217,6577.547751976992,0.026317180851142034,Signal Exit
MTD,2020-10-06,2020-10-07,993.85,1011.27,4372.41999999999,-1432.7256713835716,2939.6943286164187,0.011784403678705388,Signal Exit
SBAC,2020-10-06,2020-10-07,315.04,313.31,-1371.8900000000144,562.9168491350631,-808.9731508649513,-0.0032381370209917945,Signal Exit
COST,2020-10-06,2020-10-07,358.35,363.02,3254.9899999999716,-998.9975136371,2255.9924863628717,0.009032281450842552,Signal Exit
CRM,2020-09-01,2020-10-08,281.25,260.22,-18674.639999999978,-1255.1092341594708,-19929.749234159448,-0.07979879573237016,Signal Exit
TMO,2020-10-06,2020-10-08,445.89,453.54,4284.000000000019,-1243.1448135545838,3040.8551864454353,0.012178112420605961,Signal Exit
GWW,2020-10-06,2020-10-08,367.71,385.99,12412.12000000002,-5049.742767439933,7362.377232560088,0.029487832496866578,Signal Exit
NFLX,2020-10-07,2020-10-08,534.66,531.79,-1340.2900000000022,553.3973082940868,-786.8926917059155,-0.0031515263105265303,Signal Exit
HUM,2020-10-07,2020-10-08,429.41,427.32,-1216.3800000000185,516.3876717229826,-699.9923282770359,-0.002800903470433602,Signal Exit
NVDA,2020-07-08,2020-10-14,408.64,563.81,94808.86999999998,-995.7690729654789,93813.1009270345,0.37573478705715346,Signal Exit
IDXX,2020-10-12,2020-10-14,419.39,420.51,667.5200000000027,62.11533466127992,729.6353346612826,0.0029190499539090997,Signal Exit
AVGO,2020-09-01,2020-10-15,359.54,379.93,14171.04999999999,-494.57354859831156,13676.476451401679,0.05473211154061235,Signal Exit
ALGN,2020-09-21,2020-10-15,322.3,336.67,11136.750000000004,-5913.720717563579,5223.029282436425,0.020910309098661536,Signal Exit
NEE,2020-10-08,2020-10-15,301.04,298.46,-2141.400000000034,1589.5708996324906,-551.8291003675436,-0.002208524906298901,Signal Exit
LRCX,2020-10-13,2020-10-15,374.19,375.49,868.4000000000076,-4.2843200320910455,864.1156799679165,0.0034570307791692992,Signal Exit
AVGO,2020-10-16,2020-10-19,378.65,375.77,-1900.799999999997,983.1606768236495,-917.6393231763475,-0.0036718938620711843,Signal Exit
NEE,2020-10-16,2020-10-20,305.6,300.99,-3770.9800000000114,1604.9993679693994,-2165.980632030612,-0.008664587968478427,Signal Exit
ALGN,2020-10-16,2020-10-20,336.52,334.6,-1424.6399999999696,983.4808890419881,-441.1591109579815,-0.001766771834942511,Signal Exit
EQIX,2020-10-16,2020-10-21,817.69,803.16,-4431.650000000026,1884.2392995734642,-2547.4107004265616,-0.010214343126254154,Signal Exit
MTD,2020-10-16,2020-10-21,1029.77,1031.94,525.1400000000176,541.7410024647515,1066.8810024647692,0.004281149367080722,Signal Exit
NVDA,2020-10-19,2020-10-21,539.91,540.99,500.04000000001895,116.9659321248455,617.0059321248644,0.0024682376753411566,Signal Exit
COO,2020-09-04,2020-10-22,323.49,353.18,22920.679999999997,-1031.7600443760757,21888.919955623922,0.08764884002157783,Signal Exit
MTD,2020-10-22,2020-10-23,1063.23,1053.2,-2357.049999999994,848.8285362519622,-1508.2214637480315,-0.006036289114795047,Signal Exit
NVDA,2020-10-23,2020-10-26,543.61,525.65,-8243.640000000018,2447.1488332951158,-5796.491166704902,-0.023230847593604352,Signal Exit
NEE,2020-10-26,2020-10-27,302.65,75.78,-187394.61999999997,4364.5322106609165,-183030.08778933904,-0.7321528587442845,Signal Exit
ROP,2020-10-26,2020-10-27,417.89,394.6,-13927.419999999978,3149.299205979221,-10778.120794020757,-0.04313004227889561,Signal Exit
HUM,2020-10-21,2020-10-29,437.23,396.75,-23114.08000000001,4166.589394337614,-18947.490605662395,-0.07589368480379723,Signal Exit
MTD,2020-10-26,2020-10-29,1045.29,1003.79,-9918.5,2738.88568829002,-7179.61431170998,-0.02873865362306006,Signal Exit
AMZN,2020-10-28,2020-10-30,3162.78,3036.15,-10003.770000000008,2659.869608765152,-7343.900391234856,-0.02939210582019958,Signal Exit
NVDA,2020-10-28,2020-10-30,505.08,501.36,-1837.6799999999853,831.6596236168416,-1006.0203763831437,-0.004031991951181437,Signal Exit
NFLX,2020-10-29,2020-10-30,504.21,475.74,-14092.649999999985,3168.3077876974407,-10924.342212302545,-0.04377021123474705,Signal Exit
ILMN,2020-10-29,2020-10-30,314.9,292.7,-17604.59999999999,3547.7334060947665,-14056.866593905224,-0.05629148104786854,Signal Exit
COST,2020-10-12,2020-11-02,376.48,364.39,-8027.760000000021,2235.5877202515785,-5792.172279748443,-0.023170290649483463,Signal Exit
INTU,2020-10-28,2020-11-02,318.51,316.42,-1638.5599999999804,1180.5328720676368,-458.02712793234355,-0.0018342227101940524,Signal Exit
FDX,2020-10-15,2020-11-04,282.11,269.1,-11526.859999999991,-2689.1510666792346,-14216.011066679226,-0.05687554222633338,Signal Exit
HUM,2020-11-04,2020-11-05,452.01,440.79,-6204.6599999999835,1819.100840503509,-4385.559159496474,-0.017544936452807254,Signal Exit
ILMN,2020-11-04,2020-11-05,311.33,311.72,313.1700000000347,36.71310770327466,349.88310770330935,0.00139954368314445,Signal Exit
INTU,2020-11-04,2020-11-05,343.0,350.96,5794.879999999985,-2016.5338626349935,3778.346137364991,0.01513130000867023,Signal Exit
TMO,2020-10-09,2020-11-09,464.7,484.99,10895.73000000001,1802.340932657105,12698.070932657116,0.050885118540894475,Signal Exit
IDXX,2020-10-16,2020-11-09,423.75,436.45,7480.299999999993,-14.55158734384753,7465.748412656146,0.02991219921833875,Signal Exit
BIIB,2020-11-04,2020-11-09,355.63,236.26,-83797.74,4358.654833923448,-79439.08516607656,-0.3181989426655964,Signal Exit
UNH,2020-11-04,2020-11-09,354.56,350.0,-3214.8000000000015,1594.8570667017275,-1619.942933298274,-0.006480684213530361,Signal Exit
NVDA,2020-11-04,2020-11-09,551.77,545.23,-2962.6199999999835,1531.4320221620956,-1431.187977837888,-0.005725855627282267,Signal Exit
COST,2020-11-06,2020-11-09,385.66,365.0,-13387.680000000017,3232.338007428902,-10155.341992571115,-0.040636374170538156,Signal Exit
BLK,2020-10-13,2020-11-10,638.96,660.6,8461.239999999994,-10722.151767149306,-2260.9117671493113,-0.009049679222779982,Signal Exit
GOOG,2020-10-29,2020-11-10,1567.24,1740.39,27530.850000000013,-13717.098962385175,13813.751037614838,0.055434354242802346,Signal Exit
GOOGL,2020-10-29,2020-11-10,1556.88,1737.72,28934.399999999987,-14895.623368295292,14038.776631704695,0.056357814313341005,Signal Exit
MTD,2020-11-04,2020-11-10,1080.23,1125.46,10448.130000000005,-3325.56780999804,7122.562190001965,0.028543553274877627,Signal Exit
TDG,2020-11-11,2020-11-13,560.81,566.78,2656.6500000000124,-627.196912008485,2029.4530879915274,0.008132110228169277,Signal Exit
BLK,2020-11-11,2020-11-16,670.62,676.43,2161.3199999999797,4.622708342464534,2165.9427083424443,0.008682154775176927,Signal Exit
IDXX,2020-11-13,2020-11-16,453.64,455.37,953.23000000001,112.46360780589302,1065.693607805903,0.004263530952155763,Signal Exit
MTD,2020-11-11,2020-11-18,1134.4,1144.81,2290.199999999968,274.92899626492203,2565.12899626489,0.010278276847451955,Signal Exit
GOOG,2020-11-11,2020-11-23,1752.71,1734.86,-2534.7000000000194,2370.820359833807,-163.87964016621254,-0.0006584557473863313,Signal Exit
GOOGL,2020-11-11,2020-11-23,1747.23,1727.56,-2812.8100000000104,2437.696162739946,-375.11383726006443,-0.0015013327879748618,Signal Exit
IDXX,2020-11-19,2020-11-23,457.19,459.79,1419.6000000000124,104.58239935387769,1524.18239935389,0.006105870329533686,Signal Exit
LRCX,2020-10-16,2020-11-24,364.96,446.44,55813.80000000001,-2550.4004080881323,53263.399591911875,0.21305564370182706,Signal Exit
ULTA,2020-11-23,2020-11-24,282.87,284.71,1624.719999999978,-406.47261837933235,1218.2473816206457,0.004877394594184266,Signal Exit
TDG,2020-11-16,2020-11-30,573.96,579.19,2275.050000000008,1463.2085647855051,3738.258564785513,0.014972642431670567,Signal Exit
PH,2020-11-24,2020-12-02,279.86,270.11,-8706.75,3027.621572084436,-5679.128427915564,-0.022724241771804012,Signal Exit
TDG,2020-12-01,2020-12-02,593.6,594.84,522.0400000000038,-31.916708041329485,490.1232919586744,0.0019612337296910287,Signal Exit
